"","Pathogen","Disease","AgeGroup","CostItem","median","5%","95%"
"2188","All pathogens","Haemolytic uremic syndrome","<5","Tests",0,0,0
"2189","All pathogens","Haemolytic uremic syndrome","<5","Hospitalisation",87430.4831350288,33184.9299020889,221322.433767465
"2190","All pathogens","Haemolytic uremic syndrome","<5","Deaths",77116.0857291383,661.182919084083,722309.606301668
"2191","All pathogens","Haemolytic uremic syndrome","<5","WTP",31212.8592510412,11482.7818214337,81449.9745580235
"2192","All pathogens","Haemolytic uremic syndrome","<5","WTPOngoing",11782.7496300878,3620.08642915918,35893.8685284578
"2193","All pathogens","Haemolytic uremic syndrome","<5","HumanCapital",61935.5804022846,23508.1383562839,156784.371993732
"2194","All pathogens","Haemolytic uremic syndrome","<5","FrictionHigh",49548.4643218277,18806.5106850271,125427.497594986
"2195","All pathogens","Haemolytic uremic syndrome","<5","FrictionLow",18580.6741206854,7052.44150688518,47035.3115981197
"2196","All pathogens","Haemolytic uremic syndrome","<5","TotalHumanCapital",325832.7344256,112215.440138432,1002013.44174895
"2197","All pathogens","Haemolytic uremic syndrome","<5","TotalFrictionHigh",311164.137883562,106087.682918537,980479.501008669
"2198","All pathogens","Haemolytic uremic syndrome","<5","TotalFrictionLow",274051.398764356,90493.1820789136,929071.76221632
"2199","All pathogens","Haemolytic uremic syndrome","5-64","GPSpecialist",9897.30607576479,2836.17989450333,29526.2347425529
"2200","All pathogens","Haemolytic uremic syndrome","5-64","ED",0,0,0
"2201","All pathogens","Haemolytic uremic syndrome","5-64","Medications",0,0,0
"2202","All pathogens","Haemolytic uremic syndrome","5-64","Tests",0,0,0
"2203","All pathogens","Haemolytic uremic syndrome","5-64","Hospitalisation",420985.495184319,159788.367243857,1065687.05826658
"2204","All pathogens","Haemolytic uremic syndrome","5-64","Deaths",4634713.11936451,2075147.61987824,9449247.11508566
"2205","All pathogens","Haemolytic uremic syndrome","5-64","WTP",150292.672952798,55290.6082392788,392188.818390754
"2206","All pathogens","Haemolytic uremic syndrome","5-64","WTPOngoing",56752.6784388609,17430.3502227358,172881.629258834
"2207","All pathogens","Haemolytic uremic syndrome","5-64","HumanCapital",350585.452695728,133067.475498584,887475.658967273
"2208","All pathogens","Haemolytic uremic syndrome","5-64","FrictionHigh",280468.362156582,106453.980398867,709980.527173819
"2209","All pathogens","Haemolytic uremic syndrome","5-64","FrictionLow",105175.635808718,39920.2426495752,266242.697690182
"2210","All pathogens","Haemolytic uremic syndrome","5-64","TotalHumanCapital",5817526.66937793,3015283.64471271,10772860.0667498
"2211","All pathogens","Haemolytic uremic syndrome","5-64","TotalFrictionHigh",5734281.40328119,2959643.29067063,10667329.5747474
"2212","All pathogens","Haemolytic uremic syndrome","5-64","TotalFrictionLow",5526420.46806916,2815399.92906324,10413247.5893872
"2213","All pathogens","Haemolytic uremic syndrome","65+","GPSpecialist",2847.48678459882,815.681597173796,8497.3184878151
"2214","All pathogens","Haemolytic uremic syndrome","65+","ED",0,0,0
"2215","All pathogens","Haemolytic uremic syndrome","65+","Medications",0,0,0
"2216","All pathogens","Haemolytic uremic syndrome","65+","Tests",0,0,0
"2217","All pathogens","Haemolytic uremic syndrome","65+","Hospitalisation",120992.394259534,45923.6181502913,306281.404433233
"2218","All pathogens","Haemolytic uremic syndrome","65+","Deaths",8455926.67220384,4033526.09402356,16211169.1331666
"2219","All pathogens","Haemolytic uremic syndrome","65+","WTP",43194.5293798367,15890.6735444824,112716.149800219
"2220","All pathogens","Haemolytic uremic syndrome","65+","WTPOngoing",16300.8762339415,5008.5256797485,49692.5263305628
"2221","All pathogens","Haemolytic uremic syndrome","65+","HumanCapital",41346.060963585,15693.2237545231,104663.848477492
"2222","All pathogens","Haemolytic uremic syndrome","65+","FrictionHigh",33076.848770868,12554.5790036185,83731.0787819938
"2223","All pathogens","Haemolytic uremic syndrome","65+","FrictionLow",12403.8182890755,4707.96712635692,31399.1545432477
"2224","All pathogens","Haemolytic uremic syndrome","65+","TotalHumanCapital",8723833.10141851,4292595.2873981,16482479.434522
"2225","All pathogens","Haemolytic uremic syndrome","65+","TotalFrictionHigh",8714117.41314033,4283073.6933642,16472494.0490598
"2226","All pathogens","Haemolytic uremic syndrome","65+","TotalFrictionLow",8689353.52442979,4260211.59257573,16445827.1416287
"2227","All pathogens","Haemolytic uremic syndrome","All ages","GPSpecialist",15175.4971646372,5153.21751899985,41945.5326495843
"2228","All pathogens","Haemolytic uremic syndrome","All ages","ED",0,0,0
"2229","All pathogens","Haemolytic uremic syndrome","All ages","Medications",0,0,0
"2230","All pathogens","Haemolytic uremic syndrome","All ages","Tests",0,0,0
"2231","All pathogens","Haemolytic uremic syndrome","All ages","Hospitalisation",629408.372578882,238896.915296237,1593290.89646728
"2232","All pathogens","Haemolytic uremic syndrome","All ages","Deaths",13750834.9115718,8034304.48025865,22474498.8514305
"2233","All pathogens","Haemolytic uremic syndrome","All ages","WTP",224700.061583676,82664.0636051949,586354.942748996
"2234","All pathogens","Haemolytic uremic syndrome","All ages","WTPOngoing",86801.1206114145,28861.2854144504,249181.48817765
"2235","All pathogens","Haemolytic uremic syndrome","All ages","HumanCapital",453867.094061597,172268.837609391,1148923.8794385
"2236","All pathogens","Haemolytic uremic syndrome","All ages","FrictionHigh",363093.675249278,137815.070087513,919139.103550798
"2237","All pathogens","Haemolytic uremic syndrome","All ages","FrictionLow",136160.128218479,51680.6512828173,344677.163831549
"2238","All pathogens","Haemolytic uremic syndrome","All ages","TotalHumanCapital",15419645.7611984,9479727.77862277,24300119.7698897
"2239","All pathogens","Haemolytic uremic syndrome","All ages","TotalFrictionHigh",15312621.2534282,9397207.33176051,24169589.5618279
"2240","All pathogens","Haemolytic uremic syndrome","All ages","TotalFrictionLow",15045635.836023,9187024.82922787,23858421.7950006
"2241","All pathogens","Initial and sequel disease","<5","GPSpecialist",3544992.32446195,2388722.70575288,5158593.15884119
"2242","All pathogens","Initial and sequel disease","<5","ED",4157142.68815593,1979912.17243008,8275331.07962355
"2243","All pathogens","Initial and sequel disease","<5","Medications",3445986.00129997,1917078.76949943,5869063.59530724
"2244","All pathogens","Initial and sequel disease","<5","Tests",1337156.45776248,898863.527129318,2041082.62317904
"2245","All pathogens","Initial and sequel disease","<5","Hospitalisation",9015126.59649242,5139889.30471355,15129042.1586499
"2246","All pathogens","Initial and sequel disease","<5","Deaths",20885343.9536327,13378025.3347444,31450883.2618877
"2247","All pathogens","Initial and sequel disease","<5","WTP",19111206.8274526,12451767.063134,29020585.308022
"2248","All pathogens","Initial and sequel disease","<5","WTPOngoing",5579038.69438265,2808430.02901587,10307669.7775883
"2249","All pathogens","Initial and sequel disease","<5","HumanCapital",83493548.7423656,46847913.0157412,152739836.561727
"2250","All pathogens","Initial and sequel disease","<5","FrictionHigh",66794838.9938924,37478330.412593,122191869.249381
"2251","All pathogens","Initial and sequel disease","<5","FrictionLow",25048064.6227097,14054373.9047224,45821950.968518
"2252","All pathogens","Initial and sequel disease","<5","TotalHumanCapital",153293424.474273,104818004.124515,233734745.095629
"2253","All pathogens","Initial and sequel disease","<5","TotalFrictionHigh",136596092.444179,95057210.9976992,203561481.806799
"2254","All pathogens","Initial and sequel disease","<5","TotalFrictionLow",94717043.8064631,69746187.9424328,129518703.290127
"2255","All pathogens","Initial and sequel disease","5-64","GPSpecialist",40225000.9072401,25206485.6315254,62001944.0196127
"2256","All pathogens","Initial and sequel disease","5-64","ED",57841991.7339722,27546834.940354,114961505.748122
"2257","All pathogens","Initial and sequel disease","5-64","Medications",31706121.3681029,18040542.6664701,51803752.0292444
"2258","All pathogens","Initial and sequel disease","5-64","Tests",13236730.4396256,8233553.15960064,22409779.0348912
"2259","All pathogens","Initial and sequel disease","5-64","Hospitalisation",57593069.5990624,35565570.6974567,91774638.037044
"2260","All pathogens","Initial and sequel disease","5-64","Deaths",34699953.5615302,23057353.2674006,51542662.515559
"2261","All pathogens","Initial and sequel disease","5-64","WTP",210214849.29045,125770884.270893,343660197.783187
"2262","All pathogens","Initial and sequel disease","5-64","WTPOngoing",35622841.9067592,17072346.3727688,70565847.6520868
"2263","All pathogens","Initial and sequel disease","5-64","HumanCapital",1559528439.37109,899672927.875826,2545736111.87906
"2264","All pathogens","Initial and sequel disease","5-64","FrictionHigh",1247622751.49687,719738342.300661,2036588889.50325
"2265","All pathogens","Initial and sequel disease","5-64","FrictionLow",467858531.811327,269901878.362748,763720833.563719
"2266","All pathogens","Initial and sequel disease","5-64","TotalHumanCapital",2056659579.86728,1261385010.26029,3219036908.6741
"2267","All pathogens","Initial and sequel disease","5-64","TotalFrictionHigh",1744493358.85286,1080710492.94754,2710975503.34201
"2268","All pathogens","Initial and sequel disease","5-64","TotalFrictionLow",963712960.925766,625597447.890952,1446558987.89411
