"","Pathogen","Disease","AgeGroup","CostItem","median","5%","95%"
"606","Non-typhoidal Salmonella","Reactive arthritis","All ages","FrictionHigh",9185209.4245563,2395520.32496705,22566531.3058477
"607","Non-typhoidal Salmonella","Reactive arthritis","All ages","FrictionLow",3444453.53420861,898320.121862643,8462449.23969289
"608","Non-typhoidal Salmonella","Reactive arthritis","All ages","TotalHumanCapital",17988605.1457569,4670318.61648372,44613756.6359165
"609","Non-typhoidal Salmonella","Reactive arthritis","All ages","TotalFrictionHigh",15667472.2787858,4068061.15463357,38996780.9351785
"610","Non-typhoidal Salmonella","Reactive arthritis","All ages","TotalFrictionLow",9874016.04102809,2542001.34055566,25088420.0529172
"611","Non-typhoidal Salmonella","Reactive arthritis","All ages","Direct",841091.36564723,223088.650685486,2044489.26643382
"612","Non-typhoidal Salmonella","Reactive arthritis","All ages","Pain and suffering",5272092.10855294,1275489.15634195,14685445.9135702
"613","Non-typhoidal Salmonella","Irritable bowel syndrome","<5","Premature mortality",10481.628418382,86.2523572226656,116856.627148981
"614","Non-typhoidal Salmonella","Irritable bowel syndrome","<5","HumanCapital",1347923.2131527,733323.256070693,2424745.37167317
"615","Non-typhoidal Salmonella","Irritable bowel syndrome","<5","FrictionHigh",1078338.57052216,586658.604856555,1939796.29733853
"616","Non-typhoidal Salmonella","Irritable bowel syndrome","<5","FrictionLow",404376.963945809,219996.976821208,727423.61150195
"617","Non-typhoidal Salmonella","Irritable bowel syndrome","<5","TotalHumanCapital",4794919.24645018,2463726.30280814,9209709.00189271
"618","Non-typhoidal Salmonella","Irritable bowel syndrome","<5","TotalFrictionHigh",4519530.40808667,2304557.05055527,8755796.91239215
"619","Non-typhoidal Salmonella","Irritable bowel syndrome","<5","TotalFrictionLow",3834013.55883206,1905636.36021796,7610295.59044124
"620","Non-typhoidal Salmonella","Irritable bowel syndrome","<5","Direct",583749.491179988,317287.17410524,1049757.14303262
"621","Non-typhoidal Salmonella","Irritable bowel syndrome","<5","Pain and suffering",2797354.16798382,1275537.1148476,5930958.03822575
"622","Non-typhoidal Salmonella","Irritable bowel syndrome","5-64","Premature mortality",21659.8234286607,2586.02768694255,113519.231282526
"623","Non-typhoidal Salmonella","Irritable bowel syndrome","5-64","HumanCapital",3707959.14435279,2017275.64788652,6670155.01023506
"624","Non-typhoidal Salmonella","Irritable bowel syndrome","5-64","FrictionHigh",2966367.31548223,1613820.51830922,5336124.00818805
"625","Non-typhoidal Salmonella","Irritable bowel syndrome","5-64","FrictionLow",1112387.74330584,605182.694365956,2001046.50307052
"626","Non-typhoidal Salmonella","Irritable bowel syndrome","5-64","TotalHumanCapital",12270453.8146013,6347966.88850133,23227389.8215518
"627","Non-typhoidal Salmonella","Irritable bowel syndrome","5-64","TotalFrictionHigh",11522508.7671051,5923809.10894144,21958512.5575317
"628","Non-typhoidal Salmonella","Irritable bowel syndrome","5-64","TotalFrictionLow",9636740.26107028,4832970.80790301,18796894.3928789
"629","Non-typhoidal Salmonella","Irritable bowel syndrome","5-64","Direct",1843997.78736808,985864.492471305,3371483.67796774
"630","Non-typhoidal Salmonella","Irritable bowel syndrome","5-64","Pain and suffering",6577101.99345186,2975229.91576264,13880741.2981454
"631","Non-typhoidal Salmonella","Irritable bowel syndrome","65+","Premature mortality",110046.48299067,30793.4163799912,385710.08223475
"632","Non-typhoidal Salmonella","Irritable bowel syndrome","65+","HumanCapital",399348.768390205,217261.4406267,718378.516215844
"633","Non-typhoidal Salmonella","Irritable bowel syndrome","65+","FrictionHigh",319479.014712164,173809.15250136,574702.812972675
"634","Non-typhoidal Salmonella","Irritable bowel syndrome","65+","FrictionLow",119804.630517061,65178.4321880101,215513.554864753
"635","Non-typhoidal Salmonella","Irritable bowel syndrome","65+","TotalHumanCapital",2795067.60317632,1417449.42395398,5388875.91303105
"636","Non-typhoidal Salmonella","Irritable bowel syndrome","65+","TotalFrictionHigh",2714565.83509598,1370608.33824327,5250758.03512638
"637","Non-typhoidal Salmonella","Irritable bowel syndrome","65+","TotalFrictionLow",2512988.39970595,1251530.55494299,4915896.68441053
"638","Non-typhoidal Salmonella","Irritable bowel syndrome","65+","Direct",491054.645902501,263877.139494518,886987.939114718
"639","Non-typhoidal Salmonella","Irritable bowel syndrome","65+","Pain and suffering",1744402.38972488,792877.646453828,3683047.01731761
"640","Non-typhoidal Salmonella","Irritable bowel syndrome","All ages","Premature mortality",170464.977566652,54870.6427006268,501308.389554939
"641","Non-typhoidal Salmonella","Irritable bowel syndrome","All ages","HumanCapital",5455231.12589569,2967860.34458391,9813278.89812407
"642","Non-typhoidal Salmonella","Irritable bowel syndrome","All ages","FrictionHigh",4364184.90071655,2374288.27566713,7850623.11849926
"643","Non-typhoidal Salmonella","Irritable bowel syndrome","All ages","FrictionLow",1636569.33776871,890358.103375174,2943983.66943722
"644","Non-typhoidal Salmonella","Irritable bowel syndrome","All ages","TotalHumanCapital",19923549.5176203,10348741.1304004,37456936.8586904
"645","Non-typhoidal Salmonella","Irritable bowel syndrome","All ages","TotalFrictionHigh",18829627.2253921,9722544.71377761,35602794.7786253
"646","Non-typhoidal Salmonella","Irritable bowel syndrome","All ages","TotalFrictionLow",16064377.1935973,8141555.98180368,30920775.8016898
"647","Non-typhoidal Salmonella","Irritable bowel syndrome","All ages","Direct",2927224.27345158,1581599.08623392,5258184.32572058
"648","Non-typhoidal Salmonella","Irritable bowel syndrome","All ages","Pain and suffering",11215069.2417902,5226238.38223989,22990586.2065925
"649","Non-typhoidal Salmonella","Initial and sequel disease","<5","Premature mortality",2170155.07011525,744703.022984765,5160811.3438615
"650","Non-typhoidal Salmonella","Initial and sequel disease","<5","HumanCapital",8186680.92514548,4303058.98475967,15498857.3437281
"651","Non-typhoidal Salmonella","Initial and sequel disease","<5","FrictionHigh",6549344.74011638,3442447.18780774,12399085.8749825
"652","Non-typhoidal Salmonella","Initial and sequel disease","<5","FrictionLow",2456004.27754364,1290917.6954279,4649657.20311842
"653","Non-typhoidal Salmonella","Initial and sequel disease","<5","TotalHumanCapital",21707691.1427482,13236867.1855122,36520002.333624
"654","Non-typhoidal Salmonella","Initial and sequel disease","<5","TotalFrictionHigh",20064689.793973,12316772.2008664,33475160.8034395
"655","Non-typhoidal Salmonella","Initial and sequel disease","<5","TotalFrictionLow",15943142.087531,9977222.46967988,26009341.4847495
"656","Non-typhoidal Salmonella","Initial and sequel disease","<5","Direct",3409569.85359797,2388342.23169558,4947513.84434964
"657","Non-typhoidal Salmonella","Initial and sequel disease","<5","Pain and suffering",7550578.50289116,3998208.18043003,14051563.1074503
"658","Non-typhoidal Salmonella","Initial and sequel disease","5-64","Premature mortality",14495140.1413919,8058737.71062717,24364621.0078858
"659","Non-typhoidal Salmonella","Initial and sequel disease","5-64","HumanCapital",24768618.5993683,13510830.637667,45474104.4544625
"660","Non-typhoidal Salmonella","Initial and sequel disease","5-64","FrictionHigh",19814894.8794947,10808664.5101336,36379283.56357
"661","Non-typhoidal Salmonella","Initial and sequel disease","5-64","FrictionLow",7430585.5798105,4053249.19130009,13642231.3363388
"662","Non-typhoidal Salmonella","Initial and sequel disease","5-64","TotalHumanCapital",65508369.3881396,42303417.201176,104768696.131174
"663","Non-typhoidal Salmonella","Initial and sequel disease","5-64","TotalFrictionHigh",60556934.6982644,39420807.9746301,95805137.7992806
"664","Non-typhoidal Salmonella","Initial and sequel disease","5-64","TotalFrictionLow",48159955.2496272,32017035.9106418,73901936.2578331
"665","Non-typhoidal Salmonella","Initial and sequel disease","5-64","Direct",7671832.74763005,5258450.26879482,11553783.9104623
"666","Non-typhoidal Salmonella","Initial and sequel disease","5-64","Pain and suffering",17617455.288982,9313333.2027103,32792870.4725597
"667","Non-typhoidal Salmonella","Initial and sequel disease","65+","Premature mortality",56232123.2193866,34376029.9490371,85270349.5837132
"668","Non-typhoidal Salmonella","Initial and sequel disease","65+","HumanCapital",3554185.25592202,1710423.60825359,10536204.9341773
"669","Non-typhoidal Salmonella","Initial and sequel disease","65+","FrictionHigh",2843348.20473762,1368338.88660287,8428963.94734186
"670","Non-typhoidal Salmonella","Initial and sequel disease","65+","FrictionLow",1066255.57677661,513127.082476077,3160861.4802532
"671","Non-typhoidal Salmonella","Initial and sequel disease","65+","TotalHumanCapital",71383994.8200921,48133937.148082,102186806.526883
"672","Non-typhoidal Salmonella","Initial and sequel disease","65+","TotalFrictionHigh",70488995.3129043,47469373.0683365,100872636.029325
"673","Non-typhoidal Salmonella","Initial and sequel disease","65+","TotalFrictionLow",68251552.3580673,45693889.6143357,97960162.4722668
"674","Non-typhoidal Salmonella","Initial and sequel disease","65+","Direct",5533618.34012712,3856066.24198788,7562929.71293537
"675","Non-typhoidal Salmonella","Initial and sequel disease","65+","Pain and suffering",4711977.28738283,2503092.82275675,8738605.05557151
"676","Non-typhoidal Salmonella","Initial and sequel disease","All ages","Premature mortality",73859074.0584773,50444374.9588653,104322822.108223
"677","Non-typhoidal Salmonella","Initial and sequel disease","All ages","HumanCapital",37184360.8408049,20341586.9772798,68598005.1369864
"678","Non-typhoidal Salmonella","Initial and sequel disease","All ages","FrictionHigh",29747488.672644,16273269.5818238,54878404.1095891
"679","Non-typhoidal Salmonella","Initial and sequel disease","All ages","FrictionLow",11155308.2522415,6102476.09318394,20579401.5410959
"680","Non-typhoidal Salmonella","Initial and sequel disease","All ages","TotalHumanCapital",160190948.69598,115601676.721201,226573470.891786
"681","Non-typhoidal Salmonella","Initial and sequel disease","All ages","TotalFrictionHigh",152722431.580927,110788147.407057,213434946.895967
"682","Non-typhoidal Salmonella","Initial and sequel disease","All ages","TotalFrictionLow",133880294.637915,98331237.8750779,181931071.39583
"683","Non-typhoidal Salmonella","Initial and sequel disease","All ages","Direct",16634248.6921317,12514283.8322667,23001261.4057016
"684","Non-typhoidal Salmonella","Initial and sequel disease","All ages","Pain and suffering",29921612.9177257,15918659.5905511,55369151.2286641
"685","Shigella","Shigellosis","<5","Premature mortality",20156.1223383064,162.341334143166,205411.970735436
"686","Shigella","Shigellosis","<5","HumanCapital",61968.418783121,23984.834500329,150762.45652884
"687","Shigella","Shigellosis","<5","FrictionHigh",49574.7350264968,19187.8676002632,120609.965223072
"688","Shigella","Shigellosis","<5","FrictionLow",18590.5256349363,7195.45035009871,45228.736958652
"689","Shigella","Shigellosis","<5","TotalHumanCapital",216646.220428415,105429.408616402,459020.922350401
"690","Shigella","Shigellosis","<5","TotalFrictionHigh",203077.085858531,99625.7636819508,433433.359955446
"691","Shigella","Shigellosis","<5","TotalFrictionLow",168488.013684203,84649.2823784594,374194.21368681
"692","Shigella","Shigellosis","<5","Direct",56903.9064294586,39384.9334054593,84516.540118879
"693","Shigella","Shigellosis","<5","Pain and suffering",53612.872954898,18962.4357159128,122385.856575627
"694","Shigella","Shigellosis","5-64","Premature mortality",115319.919198028,14299.4849594279,504938.469731308
"695","Shigella","Shigellosis","5-64","HumanCapital",562223.097657793,211201.403584397,1260211.10341399
"696","Shigella","Shigellosis","5-64","FrictionHigh",449778.478126235,168961.122867518,1008168.88273119
"697","Shigella","Shigellosis","5-64","FrictionLow",168666.929297338,63360.4210753192,378063.331024196
"698","Shigella","Shigellosis","5-64","TotalHumanCapital",1400304.19073479,696062.42452206,2703487.30733025
"699","Shigella","Shigellosis","5-64","TotalFrictionHigh",1286934.56277698,649111.335104704,2455889.97665284
"700","Shigella","Shigellosis","5-64","TotalFrictionLow",1001101.85380699,529313.800769129,1851910.91872368
"701","Shigella","Shigellosis","5-64","Direct",322382.784626113,228483.050284028,487322.822358165
"702","Shigella","Shigellosis","5-64","Pain and suffering",338606.290750925,117676.101688952,778229.474037731
"703","Shigella","Shigellosis","65+","Premature mortality",233713.015835398,46637.3934427494,814683.635930292
"704","Shigella","Shigellosis","65+","HumanCapital",37500.0613214637,10869.9331281972,192838.525604647
"705","Shigella","Shigellosis","65+","FrictionHigh",30000.0490571709,8695.94650255773,154270.820483717
"706","Shigella","Shigellosis","65+","FrictionLow",11250.0183964391,3260.97993845915,57851.557681394
"707","Shigella","Shigellosis","65+","TotalHumanCapital",438566.35219161,202023.116229153,1049731.18363721
"708","Shigella","Shigellosis","65+","TotalFrictionHigh",426916.060094318,196712.711951087,1028428.6213851
"709","Shigella","Shigellosis","65+","TotalFrictionLow",396169.568232301,181934.894841848,979456.281644961
"710","Shigella","Shigellosis","65+","Direct",89240.4240007323,50588.8452777332,146855.656560783
"711","Shigella","Shigellosis","65+","Pain and suffering",40891.3216716807,14634.1066112749,93025.4481673654
"712","Shigella","Shigellosis","All ages","Premature mortality",455758.34173837,150166.951276844,1148914.61140252
"713","Shigella","Shigellosis","All ages","HumanCapital",680714.525931389,259081.786353236,1536029.09632201
"714","Shigella","Shigellosis","All ages","FrictionHigh",544571.620745111,207265.429082589,1228823.27705761
"715","Shigella","Shigellosis","All ages","FrictionLow",204214.357779417,77724.5359059708,460808.728896604
"716","Shigella","Shigellosis","All ages","TotalHumanCapital",2126158.5427216,1176805.5952591,3789415.37761701
"717","Shigella","Shigellosis","All ages","TotalFrictionHigh",1988145.19015558,1114661.80273264,3497957.97491965
"718","Shigella","Shigellosis","All ages","TotalFrictionLow",1639821.49651807,954114.328141126,2795376.52666141
"719","Shigella","Shigellosis","All ages","Direct",471533.619216766,347889.667771534,678352.95423812
"720","Shigella","Shigellosis","All ages","Pain and suffering",433106.952503871,151256.677770651,993815.413167727
"721","Shigella","Reactive arthritis","<5","Premature mortality",561.02556449484,4.48658619799593,7134.43959193317
